/american_football/football_coach/coaching_history./american_football/football_historical_coach_position/position;Irreflexive,Antisymmetric
/american_football/football_coach/coaching_history./american_football/football_historical_coach_position/team;Irreflexive,Antisymmetric
/american_football/football_coach_position/coaches_holding_this_position./american_football/football_historical_coach_position/coach;Irreflexive,Antisymmetric
/american_football/football_coach_position/coaches_holding_this_position./american_football/football_historical_coach_position/team;Irreflexive,Antisymmetric
/american_football/football_player/current_team./american_football/football_roster_position/position;Irreflexive,Antisymmetric
/american_football/football_player/current_team./american_football/football_roster_position/team;Irreflexive,Antisymmetric
/american_football/football_player/current_team./sports/sports_team_roster/team;Irreflexive,Antisymmetric
/american_football/football_player/former_teams./american_football/football_historical_roster_position/position_s;Irreflexive,Antisymmetric
/american_football/football_player/former_teams./american_football/football_historical_roster_position/team;Irreflexive,Antisymmetric
/american_football/football_player/former_teams./sports/sports_team_roster/position;Irreflexive,Antisymmetric
/american_football/football_player/former_teams./sports/sports_team_roster/team;Irreflexive,Antisymmetric
/american_football/football_player/games./american_football/player_game_statistics/season;Irreflexive,Antisymmetric
/american_football/football_player/games./american_football/player_game_statistics/team;Irreflexive,Antisymmetric
/american_football/football_player/passing./american_football/player_passing_statistics/season;Irreflexive,Antisymmetric
/american_football/football_player/passing./american_football/player_passing_statistics/team;Irreflexive,Antisymmetric
/american_football/football_player/position_s;Irreflexive,Antisymmetric
/american_football/football_player/receiving./american_football/player_receiving_statistics/season;Irreflexive,Antisymmetric
/american_football/football_player/receiving./american_football/player_receiving_statistics/team;Irreflexive,Antisymmetric
/american_football/football_player/rushing./american_football/player_rushing_statistics/season;Irreflexive,Antisymmetric
/american_football/football_player/rushing./american_football/player_rushing_statistics/team;Irreflexive,Antisymmetric
/american_football/football_position/players;Irreflexive,Antisymmetric
/american_football/football_team/current_roster./american_football/football_roster_position/player;Irreflexive,Antisymmetric
/american_football/football_team/current_roster./american_football/football_roster_position/position;Irreflexive,Antisymmetric
/american_football/football_team/current_roster./sports/sports_team_roster/player;Irreflexive,Antisymmetric
/american_football/football_team/current_roster./sports/sports_team_roster/position;Irreflexive,Antisymmetric
/american_football/football_team/historical_coaching_staff./american_football/football_historical_coach_position/coach;Irreflexive,Antisymmetric
/american_football/football_team/historical_coaching_staff./american_football/football_historical_coach_position/position;Irreflexive,Antisymmetric
/american_football/football_team/historical_roster./american_football/football_historical_roster_position/player;Irreflexive,Antisymmetric
/american_football/football_team/historical_roster./american_football/football_historical_roster_position/position_s;Irreflexive,Antisymmetric
/american_football/football_team/historical_roster./sports/sports_team_roster/player;Irreflexive,Antisymmetric
/american_football/football_team/historical_roster./sports/sports_team_roster/position;Irreflexive,Antisymmetric
/architecture/architect/architectural_style;Irreflexive,Antisymmetric
/architecture/architect/structures_designed;Irreflexive,Antisymmetric
/architecture/architectural_structure_owner/structures_owned./architecture/ownership/structure;Irreflexive,Antisymmetric
