/award/award_category/disciplines_or_subjects;Irreflexive,Antisymmetric
/award/award_category/nominees./award/award_nomination/nominated_for;Irreflexive,Antisymmetric
/award/award_category/winners./award/award_honor/award_winner;Irreflexive,Antisymmetric
/award/award_nominee/award_nominations./award/award_nomination/award;Irreflexive,Antisymmetric
/award/award_nominee/award_nominations./award/award_nomination/award_nominee;Irreflexive,Symmetric
/award/award_nominee/award_nominations./award/award_nomination/nominated_for;Irreflexive,Antisymmetric
/award/award_winner/awards_won./award/award_honor/award_winner;Irreflexive,Symmetric
/award/award_winning_work/awards_won./award/award_honor/award;Irreflexive,Antisymmetric
/award/award_winning_work/awards_won./award/award_honor/award_winner;Irreflexive,Antisymmetric
/base/aareas/schema/administrative_area/administrative_parent;Irreflexive,Antisymmetric
/base/aareas/schema/administrative_area/capital;Reflexive,Antisymmetric
/base/biblioness/bibs_location/country;Irreflexive,Antisymmetric
/base/biblioness/bibs_location/state;Irreflexive,Antisymmetric
/base/popstra/celebrity/breakup./base/popstra/breakup/participant;Irreflexive,Symmetric
/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant;Irreflexive,Symmetric
/base/popstra/celebrity/dated./base/popstra/dated/participant;Irreflexive,Symmetric
/base/popstra/celebrity/friendship./base/popstra/friendship/participant;Irreflexive,Symmetric
/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer;Irreflexive,Antisymmetric
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language;Irreflexive,Antisymmetric
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location;Irreflexive,Antisymmetric
/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency;Irreflexive,Antisymmetric
/business/business_operation/assets./measurement_unit/dated_money_value/currency;Irreflexive,Antisymmetric
/business/business_operation/operating_income./measurement_unit/dated_money_value/currency;Irreflexive,Antisymmetric
/business/business_operation/revenue./measurement_unit/dated_money_value/currency;Irreflexive,Antisymmetric
/business/job_title/people_with_this_title./business/employment_tenure/company;Irreflexive,Antisymmetric
/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend;Irreflexive,Symmetric
/common/topic/webpage./common/webpage/category;Irreflexive,Antisymmetric
/dataworld/gardening_hint/split_to;Antisymmetric
